,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,games_played,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,points_per_game,pp90,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,vapm,web_name,yellow_cards
361,0,0,30,,,0,,,0,0,-2,2,32.9,163,100,3,,0,3,1.3,1.3,1,Paul,1.3,5,8,0,10.4,210,99,0,34.8,255,101,273,,,78,0,0,3,0,,1.6,2.6373626373626373,0,0,Pogba,1.3,0,,a,13,1,38,153,84,8,65318,4648,118654,8869,0.2,1.0,-0.05128205128205127,Pogba,0
362,0,0,0,0,0,0,,,0,0,-1,1,0.0,528,208,,,0,2,0.0,0.0,0,Phil,0.0,0,0,0,0.0,542,208,0,0.0,538,208,0,Not included in Manchester United's 25-man Premier League squad. - Unknown return date,2020-09-18T09:30:16.753619Z,49,0,0,,0,,0.0,0.0,0,0,Jones,0.0,0,,n,13,1,0,515,199,0,475,29,4133,165,0.0,0.0,0.0,Jones,0
363,1,1,96,100,75,1,,,0,0,-1,1,18.1,219,63,,,1,2,4.7,3.5,7,Harry,4.7,5,12,1,19.8,103,23,0,99.2,91,31,450,,2020-10-20T00:00:14.305483Z,54,0,0,,0,,3.6,3.6,0,0,Maguire,3.0,0,,a,13,1,80,63,6,18,91398,21403,166815,6125,0.9,3.3,0.2962962962962963,Maguire,1
364,0,0,34,,,1,4,,0,0,-2,2,21.9,208,122,5,,0,3,1.7,1.7,2,Frederico,1.7,4,4,0,6.5,274,125,0,33.0,262,105,228,,,53,0,0,,0,,1.5,2.3684210526315788,0,0,Rodrigues de Paula Santos,0.1,0,,a,13,1,11,244,125,6,4183,1306,8222,652,0.3,1.1,-0.09433962264150944,Fred,1
365,0,0,62,,,1,3,,0,0,-1,1,57.2,105,24,,,0,2,1.0,1.0,5,Luke,1.0,5,12,0,15.0,149,43,0,61.8,177,73,450,,,49,1,0,,0,,1.0,1.0,0,0,Shaw,1.0,0,,a,13,1,29,180,48,5,67390,3815,94391,4030,0.2,1.0,-0.2040816326530612,Shaw,2
366,0,0,0,0,0,0,,,0,0,-1,1,0.0,577,232,,,0,3,0.0,0.0,0,Jesse,0.0,0,0,0,0.0,581,233,0,0.0,578,233,0,Unknown - Unknown return date,2020-10-20T00:00:14.327114Z,59,0,0,6,0,,0.0,0.0,0,0,Lingard,0.1,0,,i,13,1,0,578,232,0,3789,47,12415,1290,0.0,0.0,0.0,Lingard,0
367,2,6,137,,,1,1,,0,0,0,0,275.4,1,1,1,,2,3,6.7,6.7,3,Bruno Miguel,6.7,5,10,3,64.0,5,4,0,225.6,7,3,405,,,105,0,1,1,0,,6.8,7.555555555555555,0,0,Borges Fernandes,21.8,0,,a,13,1,139,34,16,34,1211686,61980,891050,79109,0.6,3.2,0.45714285714285713,Fernandes,1
368,1,0,10,0,0,0,,,0,0,-2,2,11.1,274,40,,,0,4,0.0,0.0,0,Anthony,0.3,3,10,0,7.6,262,37,0,3.6,367,42,206,Suspended until 07 Nov,2020-10-04T17:30:13.903214Z,88,0,0,4,0,,1.7,2.1844660194174756,1,0,Martial,3.7,0,,s,13,1,62,91,27,5,496948,497,1073770,23488,0.0,0.6,-0.037878787878787866,Martial,0
369,0,0,0,0,0,0,,,-1,1,-2,2,0.0,510,208,,,0,3,0.0,0.0,0,Andreas,0.0,0,0,0,0.0,524,208,0,0.0,520,208,0,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,48,0,0,,0,,0.0,0.0,0,0,Pereira,0.0,0,,n,13,1,0,491,199,0,904,10,4725,320,0.0,0.0,0.0,Pereira,0
370,0,0,0,,,0,,,-1,1,-2,2,0.0,558,58,,,0,1,0.0,0.0,0,Dean,0.0,0,0,0,0.0,567,65,0,0.0,563,65,0,,,53,0,0,,0,,0.0,0.0,0,0,Henderson,1.7,0,,a,13,1,0,554,58,0,8715,161,103315,5985,0.0,0.0,0.0,Henderson,0
371,2,2,82,,,1,,,0,0,0,0,115.3,33,25,2,,1,3,6.3,6.3,2,Marcus,6.3,5,12,2,44.8,16,9,0,134.6,40,13,450,,,95,0,0,2,0,,5.6,5.6,0,0,Rashford,8.4,0,,a,13,1,198,21,8,28,614145,124566,394350,31949,0.7,2.9,0.3789473684210526,Rashford,1
372,0,0,0,100,100,0,,,0,0,0,0,0.0,479,193,,,0,2,0.0,0.0,0,Axel,0.0,0,0,0,0.0,496,193,0,0.0,492,193,0,,2020-09-11T11:00:09.121147Z,45,0,0,,0,,0.0,0.0,0,0,Tuanzebe,0.1,0,,a,13,1,0,453,181,0,9656,2443,3515,1585,0.0,0.0,0.0,Tuanzebe,0
373,0,0,70,,,1,,,0,0,-1,1,15.2,236,69,,,0,2,2.7,2.7,6,Victor,2.7,4,6,0,9.7,225,76,0,75.8,141,53,360,,,49,0,0,,0,,2.5,2.5,0,0,Lindelöf,1.3,0,,a,13,1,6,286,94,10,31726,5766,77678,3286,0.6,2.0,0.1020408163265306,Lindelöf,0
374,0,0,50,,,1,,,0,0,-1,1,74.6,71,53,,,0,3,2.0,2.0,3,Scott,2.0,4,6,0,18.8,109,61,0,61.8,178,69,307,,,49,0,0,,0,,2.0,2.3452768729641695,0,0,McTominay,0.3,0,,a,13,1,52,110,59,8,10881,1967,17373,1381,0.4,1.6,0.0,McTominay,0
375,0,0,11,0,0,0,,,0,0,-1,1,0.1,368,140,,,0,2,0.0,0.0,0,Eric,-0.7,2,7,0,2.5,338,124,0,25.0,285,115,98,Unknown - Expected back 21 Nov,2020-10-20T00:00:14.389245Z,49,0,0,,0,,-0.5,-0.9183673469387754,0,0,Bailly,0.2,0,,i,13,1,0,520,201,-1,8051,43,17278,2392,-0.1,-0.2,-0.5102040816326531,Bailly,1
376,0,0,18,,,0,,,0,0,-2,2,42.4,138,86,,,0,3,0.7,0.7,1,Daniel,0.7,3,2,0,14.2,162,81,0,13.2,319,138,177,,,63,0,0,,0,,1.0,1.5254237288135593,0,0,James,0.3,0,,a,13,1,86,59,34,3,6574,360,20230,1041,0.1,0.5,-0.15873015873015872,James,1
377,0,0,17,,,0,,,0,0,-1,1,30.5,169,42,,,0,2,0.0,0.0,0,Timothy,0.0,1,2,0,6.4,276,96,0,17.8,307,123,80,,,44,0,0,,0,,0.0,0.0,0,0,Fosu-Mensah,0.1,0,,a,13,1,16,228,72,0,3717,214,6146,492,0.0,0.0,-0.45454545454545453,Fosu-Mensah,1
378,0,0,81,,,1,,,0,0,-1,1,32.3,166,41,,,0,2,4.3,4.3,6,Aaron,4.3,4,9,1,18.8,110,29,0,112.4,69,20,360,,,54,0,0,,0,,3.5,3.5,0,0,Wan-Bissaka,8.8,0,,a,13,1,44,135,30,14,250421,43843,479623,14191,0.8,2.6,0.27777777777777773,Wan-Bissaka,0
379,0,0,0,0,0,0,,,-1,1,-2,2,0.0,518,202,,,0,2,0.0,0.0,0,José Diogo,0.0,0,0,0,0.0,532,202,0,0.0,528,202,0,Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-04T17:30:13.934913Z,48,0,0,,0,,0.0,0.0,0,0,Dalot Teixeira,0.0,0,,n,13,1,0,503,193,0,401,16,3020,177,0.0,0.0,0.0,Dalot,0
380,0,0,18,100,75,0,5,,-1,1,-3,3,32.6,164,101,,,0,3,1.0,0.8,1,Mason,1.0,4,8,0,9.6,229,103,0,14.8,314,134,200,,2020-10-17T23:30:20.006734Z,72,0,0,,0,,1.5,2.6999999999999997,0,0,Greenwood,3.1,0,,a,13,1,50,114,62,6,251264,4834,553693,28069,0.1,0.8,-0.06944444444444445,Greenwood,0
381,0,0,0,0,0,0,,,0,0,0,0,0.0,488,194,,,0,3,0.0,0.0,0,Tahith,0.0,0,0,0,0.0,505,194,0,0.0,501,194,0,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,45,0,0,,0,,0.0,0.0,0,0,Chong,0.0,0,,n,13,1,0,464,182,0,605,15,1058,133,0.0,0.0,0.0,Chong,0
382,0,0,0,0,0,0,,,-1,1,-1,1,0.0,451,182,,,0,3,0.0,0.0,0,James,0.0,0,0,0,0.0,473,182,0,0.0,468,182,0,Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-10-07T10:30:13.280708Z,44,0,0,,0,,0.0,0.0,0,0,Garner,0.1,0,,n,13,1,0,421,169,0,1917,47,4939,423,0.0,0.0,0.0,Garner,0
383,0,0,0,,,0,,,-1,1,-2,2,0.0,412,167,,,0,2,0.0,0.0,0,Brandon,0.0,0,0,0,0.0,435,168,0,0.0,431,169,0,,,43,0,0,,0,,0.0,0.0,0,0,Williams,0.9,0,,a,13,1,0,378,149,0,15208,684,73431,4494,0.0,0.0,0.0,Williams,0
384,0,0,0,,,0,,,0,0,0,0,0.0,399,156,,,0,2,0.0,0.0,0,Teden,0.0,0,0,0,0.0,421,156,0,0.0,417,157,0,,,40,0,0,,0,,0.0,0.0,0,0,Mengi,0.6,0,,a,13,1,0,361,134,0,15948,707,24366,2155,0.0,0.0,0.0,Mengi,0
385,0,0,31,,,0,,,-1,1,-2,2,16.5,225,133,,,0,3,0.7,0.7,0,Donny,0.7,4,4,1,8.9,238,105,0,41.6,228,93,60,,,68,0,0,,0,,2.2,13.5,0,0,van de Beek,2.2,0,,a,13,1,31,174,92,9,150361,1917,258927,23588,0.1,1.3,0.03676470588235294,van de Beek,0
386,0,0,0,0,,0,,,0,0,0,0,0.0,568,214,,,0,2,0.0,0.0,0,Alex Nicolao,0.0,0,0,0,0.0,571,214,0,0.0,567,214,0,Illness - Expected back 07 Nov,2020-10-29T02:00:23.745562Z,55,0,0,,0,,0.0,0.0,0,0,Telles,1.0,0,,i,13,1,0,567,213,0,105517,11725,46474,28561,0.0,0.0,0.0,Telles,0
387,0,0,2,100,75,0,,,0,0,0,0,0.0,589,73,,,0,4,0.5,0.4,1,Edinson,0.5,1,0,0,2.4,343,42,0,0.0,590,73,32,,2020-10-14T10:30:20.778586Z,80,0,0,,0,,1.0,2.8125,0,0,Cavani,0.7,0,,a,13,1,24,194,39,1,72575,17838,29148,6413,0.1,0.1,-0.125,Cavani,0
388,0,0,0,,,0,,,0,0,0,0,0.0,572,229,,,0,3,0.0,0.0,0,Facundo,0.0,0,0,0,0.0,575,229,0,0.0,571,229,0,,,55,0,0,,0,,0.0,0.0,0,0,Pellistri,0.0,0,,a,13,1,0,572,228,0,785,69,507,180,0.0,0.0,0.0,Pellistri,0
389,1,0,18,,,1,,,-1,1,-2,2,16.4,226,29,,,0,4,-0.2,-0.2,1,Andy,0.3,4,2,0,9.8,224,33,0,10.2,333,34,147,,,53,0,0,,0,,2.0,4.8979591836734695,0,0,Carroll,0.4,0,,a,14,4,72,75,22,8,42051,739,55636,3629,0.1,1.5,0.0,Carroll,0
390,0,0,53,0,100,1,2,,0,0,-1,1,91.9,50,36,1,,0,3,0.0,0.8,0,Jonjo,1.3,5,8,0,22.7,80,47,0,62.8,172,66,431,Groin Injury - Expected back 28 Nov,2020-10-25T17:00:20.092837Z,54,0,0,,0,,1.8,1.8793503480278422,0,0,Shelvey,0.2,0,,i,14,4,72,76,42,9,6304,103,18102,3684,0.2,1.7,-0.03703703703703703,Shelvey,2
391,0,0,10,0,0,0,1,,0,0,-1,1,23.3,201,118,4,,0,3,0.0,0.0,0,Matt,0.0,1,1,0,5.3,297,138,0,11.6,327,143,68,Shoulder injury - Unknown return date,2020-09-27T16:00:17.085028Z,49,0,0,2,0,,2.0,2.6470588235294117,0,0,Ritchie,0.0,0,,i,14,4,18,219,113,2,1197,18,6376,263,0.0,0.4,0.0,Ritchie,0
392,0,0,98,,,1,,,-1,1,-1,1,12.2,261,80,,,0,2,0.8,0.8,2,Federico,1.3,6,10,0,14.9,150,44,0,133.4,44,13,540,,,49,0,0,,0,,2.2,2.1666666666666665,0,0,Fernández,1.0,0,,a,14,4,4,301,102,13,23355,1117,60374,4673,0.3,2.7,0.03401360544217684,Fernández,0
393,0,0,0,75,75,0,,,0,0,0,0,0.0,464,187,,,0,2,-0.4,-0.4,0,Ciaran,0.0,0,0,0,0.0,484,187,0,0.0,480,187,0,Lack of match fitness - 75% chance of playing,2020-09-25T12:30:12.786911Z,45,0,0,,0,,0.0,0.0,0,0,Clark,0.0,0,,d,14,4,0,436,174,0,956,13,3185,144,0.0,0.0,0.0,Clark,0
394,0,4,148,100,50,1,,,0,0,0,0,0.0,541,55,,,0,1,3.8,1.9,3,Karl,4.3,6,10,0,23.5,76,1,0,234.0,5,1,540,,2020-10-17T22:00:19.734313Z,50,0,0,,1,,5.0,5.0,0,31,Darlow,1.7,0,,a,14,4,0,531,54,30,130449,9748,67435,7238,0.9,6.0,0.6,Darlow,0
395,0,0,0,0,0,0,,,0,0,-1,1,0.0,527,52,,,0,1,0.0,0.0,0,Martin,0.0,0,0,0,0.0,541,64,0,0.0,537,64,0,Heel Injury - Unknown return date,2020-08-27T11:00:09.134616Z,49,0,0,,0,,0.0,0.0,0,0,Dubravka,0.2,0,,i,14,4,0,514,51,0,977,46,15741,666,0.0,0.0,0.0,Dubravka,0
396,0,0,0,0,0,0,,,0,0,-2,2,0.0,406,161,,,0,2,0.0,0.0,0,Florian,0.0,0,0,0,0.0,429,162,0,0.0,425,163,0,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,43,0,0,,0,,0.0,0.0,0,0,Lejeune,0.0,0,,n,14,4,0,371,142,0,215,6,2288,60,0.0,0.0,0.0,Lejeune,0
397,0,0,67,50,100,1,,,0,0,-1,1,1.9,318,110,,,0,2,0.1,0.2,2,Jamaal,0.7,5,9,0,9.3,233,80,0,87.0,115,39,447,Foot injury - 50% chance of playing,2020-10-30T10:30:16.620707Z,44,0,0,,0,,2.0,2.0134228187919465,0,0,Lascelles,2.1,0,,d,14,4,4,294,97,10,69001,2301,169454,10129,0.2,2.3,0.0,Lascelles,1
398,0,0,0,0,0,0,,,0,0,-1,1,0.0,576,68,5,,0,4,0.0,0.0,0,Dwight,0.0,0,0,0,0.0,580,69,0,0.0,577,66,0,Knee injury - Expected back 12 Jan,2020-08-27T12:30:12.628215Z,59,0,0,,0,,0.0,0.0,0,0,Gayle,0.0,0,,i,14,4,0,577,69,0,299,27,2152,81,0.0,0.0,0.0,Gayle,0
399,0,0,0,0,0,0,,,0,0,-2,2,0.0,555,225,,,0,3,0.0,0.0,0,Christian,0.0,0,0,0,0.0,564,225,0,0.0,560,225,0,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-10-20T13:30:19.072334Z,53,0,0,,0,,0.0,0.0,0,0,Atsu,0.0,0,,n,14,4,0,551,222,0,838,6,5021,511,0.0,0.0,0.0,Atsu,0
400,0,0,0,75,75,0,,,0,0,-1,1,0.0,434,176,,,0,2,-0.4,-0.4,0,Paul,0.0,0,0,0,0.0,457,177,0,0.0,452,177,0,Lack of match fitness - 75% chance of playing,2020-09-06T00:30:15.468275Z,44,0,0,,0,,0.0,0.0,0,0,Dummett,0.0,0,,d,14,4,0,402,160,0,101,10,1175,46,0.0,0.0,0.0,Dummett,0
401,0,0,51,,,1,,,0,0,0,0,29.4,175,46,,,0,2,-0.2,-0.2,0,Javier,0.3,4,5,0,8.0,252,87,0,37.0,244,96,305,,,45,0,0,,0,,2.2,2.655737704918033,0,0,Manquillo,0.3,0,,a,14,4,14,233,75,9,13142,120,19119,2374,0.1,2.0,0.05555555555555555,Manquillo,1
402,1,0,30,100,100,0,,,0,0,-1,1,26.9,183,50,,,0,2,0.8,0.8,0,Emil,1.3,2,5,0,6.9,269,92,0,40.2,232,93,180,,2020-10-02T09:30:18.851322Z,44,0,0,,0,,2.0,2.0,0,0,Krafth,0.1,0,,a,14,4,2,308,107,4,1376,153,3775,282,0.3,0.9,0.0,Krafth,1
403,0,0,19,100,100,0,,,0,0,-1,1,1.3,336,121,3,,0,2,0.5,0.5,2,Fabian,1.0,3,4,0,2.9,332,120,0,26.6,281,113,185,,2020-10-03T21:30:19.369147Z,49,0,0,,0,,1.0,1.4594594594594597,0,0,Schär,0.0,0,,a,14,4,1,325,114,3,1664,356,1850,173,0.2,0.6,-0.2040816326530612,Schär,0
404,0,0,0,100,75,0,,,0,0,-2,2,0.0,408,163,,,0,2,-0.5,-0.4,0,DeAndre,0.0,0,0,0,0.0,431,164,0,0.0,427,165,0,,2020-09-30T22:00:14.595821Z,43,0,0,,0,,0.0,0.0,0,0,Yedlin,0.2,0,,a,14,4,0,374,145,0,2760,164,19304,975,0.0,0.0,0.0,Yedlin,0
405,0,0,41,100,75,1,,,-1,1,-2,2,27.8,180,107,,,0,3,0.5,0.4,0,Isaac,1.0,5,6,0,10.6,203,96,0,54.6,195,76,408,,2020-10-17T21:30:20.472222Z,48,0,0,,0,,1.6,1.7647058823529411,0,0,Hayden,0.1,0,,a,14,4,23,197,103,8,2131,194,5487,368,0.2,1.7,-0.08333333333333331,Hayden,2
406,0,0,0,0,0,0,,,0,0,-1,1,0.0,531,213,,,0,3,0.0,0.0,0,Rolando,0.0,0,0,0,0.0,545,213,0,0.0,541,213,0,Not included in Newcastle United's 25-man Premier League squad. - Unknown return date,2020-10-20T13:30:19.113162Z,49,0,0,,0,,0.0,0.0,0,0,Aarons,0.0,0,,n,14,4,0,519,208,0,1360,3,4739,520,0.0,0.0,0.0,Aarons,0
407,1,2,74,100,100,2,,,0,0,-2,2,79.2,62,46,,,0,3,5.2,5.2,3,Allan,5.7,5,7,1,23.0,79,46,0,100.0,89,32,346,,2020-09-20T15:00:16.126673Z,53,0,0,,0,,4.2,5.46242774566474,0,0,Saint-Maximin,7.2,0,,a,14,4,50,113,61,21,235502,33708,1173693,30059,1.1,4.0,0.4150943396226416,Saint-Maximin,0
408,1,0,47,,,0,5,,-1,1,-3,3,80.3,60,44,,,0,3,0.2,0.2,1,Miguel,0.7,5,5,0,20.7,94,54,0,71.2,156,60,218,,,57,0,0,,0,,1.8,3.7155963302752295,0,0,Almirón,0.4,0,,a,14,4,56,104,55,9,16056,393,57275,2946,0.1,1.6,-0.035087719298245605,Almirón,1
409,0,0,36,,,0,,,0,0,-2,2,45.4,132,18,,,0,4,0.8,0.8,1,Joelinton Cássio,1.3,6,5,0,11.9,191,25,0,40.2,234,26,296,,,58,0,0,,0,,1.2,2.1283783783783785,0,0,Apolinário de Lira,0.2,0,,a,14,4,33,168,37,7,5518,275,22213,1286,0.2,1.2,-0.14367816091954022,Joelinton,2
410,0,0,0,0,0,0,,,0,0,-2,2,0.0,514,55,,,0,4,0.0,0.0,0,Yoshinori,0.0,0,0,0,0.0,528,57,0,0.0,524,53,0,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,48,0,0,,0,,0.0,0.0,0,0,Muto,0.1,0,,n,14,4,0,497,56,0,4769,138,23831,709,0.0,0.0,0.0,Muto,0
411,0,0,0,0,0,0,,,0,0,0,0,0.0,398,155,,,0,2,0.0,0.0,0,Kelland,0.0,0,0,0,0.0,420,155,0,0.0,416,156,0,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,40,0,0,,0,,0.0,0.0,0,0,Watts,0.2,0,,n,14,4,0,360,133,0,4792,97,11486,665,0.0,0.0,0.0,Watts,0
412,0,0,8,,,0,4,,0,0,-2,2,0.9,343,169,2,,0,3,0.2,0.2,1,Sean,0.7,3,1,0,0.3,385,175,0,2.0,376,172,14,,,48,0,0,,0,,1.0,19.285714285714285,0,0,Longstaff,0.1,0,,a,14,4,1,323,159,3,1552,137,5714,358,0.1,0.6,-0.20833333333333334,Sean Longstaff,0
413,1,3,80,,,1,,,0,0,0,0,20.6,214,124,,,1,3,1.5,1.5,2,Jeff,2.0,6,8,1,15.8,136,72,0,101.6,84,31,520,,,50,0,0,,0,,4.0,4.153846153846154,0,0,Hendrick,3.4,0,,a,14,4,38,152,83,24,435486,6589,312480,27376,0.4,4.8,0.4,Hendrick,0
414,0,0,0,75,25,0,,,0,0,-1,1,0.0,534,214,,,0,3,-0.4,-0.1,0,Matthew,0.0,0,0,0,0.0,548,214,0,0.0,544,214,0,Lack of match fitness - 75% chance of playing,2020-09-11T17:30:09.532421Z,49,0,0,,0,,0.0,0.0,0,0,Longstaff,0.0,0,,d,14,4,0,523,209,0,202,12,2278,61,0.0,0.0,0.0,Matty Longstaff,0
415,0,0,0,,,0,,,-1,1,-1,1,0.0,429,27,,,0,1,-0.5,-0.5,0,Mark,0.0,0,0,0,0.0,452,47,0,0.0,447,47,0,,,44,0,0,,0,,0.0,0.0,0,0,Gillespie,0.1,0,,a,14,4,0,396,24,0,1155,122,3071,259,0.0,0.0,0.0,Gillespie,0
416,0,2,33,,,0,,,0,0,-1,1,15.7,232,136,,,1,3,2.5,2.5,9,Jacob,3.0,2,1,1,7.4,264,120,0,51.4,205,81,106,,,49,0,0,,0,,5.0,8.49056603773585,0,0,Murphy,0.1,0,,a,14,4,7,273,144,10,2278,1444,2313,288,0.6,2.0,0.6122448979591836,Murphy,0
417,2,7,140,,,1,,,0,0,0,0,73.2,74,8,,,1,4,7.2,7.2,5,Callum,7.7,6,10,4,44.7,17,8,0,162.4,23,7,534,,,65,0,0,1,0,,6.8,6.910112359550562,0,0,Wilson,12.7,0,,a,14,4,214,16,10,41,1006459,50456,822986,110912,1.2,6.3,0.7435897435897435,Wilson,0
418,1,0,22,100,100,1,3,,0,0,-2,2,4.5,298,156,,,0,3,2.2,2.2,3,Ryan,2.7,4,4,0,2.0,354,161,0,9.0,335,149,169,,2020-09-27T16:00:17.426897Z,58,0,0,,0,,2.2,4.792899408284024,0,0,Fraser,0.3,0,,a,14,4,7,276,146,9,11654,440,61862,1917,0.5,1.6,0.04310344827586207,Fraser,0
419,0,1,60,100,100,1,,,0,0,-1,1,70.8,81,15,,,0,2,0.5,0.5,2,Jamal,1.0,6,9,0,13.8,164,52,0,62.2,175,72,471,,2020-10-14T10:00:22.069564Z,44,0,0,,0,,1.7,1.9108280254777068,0,0,Lewis,2.2,0,,a,14,4,6,281,90,10,204745,3510,185392,11046,0.2,2.3,-0.07575757575757573,Lewis,3
420,0,0,2,,,0,,,0,0,0,0,11.4,270,39,,,0,4,-0.3,-0.3,1,Rhian,0.7,2,2,0,1.5,364,45,0,1.6,379,45,79,,,45,0,0,,0,,1.0,2.278481012658228,0,0,Brewster,6.8,0,,a,15,49,2,311,50,2,499168,32236,405147,52383,0.2,0.4,-0.2222222222222222,Brewster,0
421,0,2,25,,,0,,,-1,1,-3,3,4.9,294,43,,,0,4,1.7,1.7,0,Billy,2.7,4,3,1,10.3,213,29,0,36.6,249,31,129,,,57,0,0,1,0,,2.8,7.674418604651163,0,0,Sharp,0.2,0,,a,15,49,61,92,28,11,7538,347,19555,1211,0.5,1.9,0.13157894736842105,Sharp,0
422,0,2,47,100,100,2,,,0,0,-2,2,35.2,152,22,,,0,4,2.7,2.7,1,David,3.7,6,2,1,13.1,172,24,0,37.2,242,28,289,,2020-10-11T23:30:11.810506Z,53,0,0,,0,,2.5,4.671280276816609,0,0,McGoldrick,0.7,0,,a,15,49,60,97,29,15,39488,6226,67380,7123,0.7,2.8,0.09433962264150944,McGoldrick,0
423,0,2,78,,,0,,,0,0,-1,1,37.0,147,38,,,0,2,1.0,1.0,1,Chris,2.0,6,9,0,19.0,107,27,0,107.6,75,24,472,,,49,0,0,,0,,1.8,2.097457627118644,0,0,Basham,1.1,0,,a,15,49,46,126,27,11,17720,934,82539,6098,0.4,2.2,-0.03401360544217688,Basham,0
424,0,0,25,0,0,0,2,,0,0,-3,3,48.8,124,76,2,,0,3,0.0,0.0,0,John,0.3,3,4,0,8.0,255,115,0,18.0,306,129,179,Back injury - Expected back 28 Nov,2020-10-15T01:00:17.482739Z,57,0,0,,0,,1.7,2.513966480446927,0,0,Fleck,0.1,0,,i,15,49,14,236,118,5,5351,30,32260,2048,0.1,0.9,-0.05847953216374267,Fleck,0
425,0,0,74,,,0,,,-1,1,-2,2,29.1,177,48,,,0,2,0.0,0.0,0,Enda,1.0,6,9,0,19.6,105,25,0,112.4,68,19,540,,,53,0,0,,0,,1.3,1.3333333333333335,0,0,Stevens,2.2,0,,a,15,49,53,109,21,8,16682,489,213293,17537,0.2,1.5,-0.1257861635220126,Stevens,1
426,0,0,0,0,0,0,,,0,0,-1,1,0.0,428,26,,,0,1,0.0,0.0,0,Simon,0.0,0,0,0,0.0,451,46,0,0.0,446,46,0,Not included in Sheffield United's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:19.092875Z,44,0,0,,0,,0.0,0.0,0,0,Moore,0.2,0,,n,15,49,0,395,23,0,1376,92,8358,1232,0.0,0.0,0.0,Moore,0
427,0,0,30,,,0,1,,0,0,-2,2,45.4,131,82,1,,0,3,-0.3,-0.3,0,Oliver,0.7,3,4,0,7.6,260,119,0,29.6,270,109,191,,,48,0,0,2,0,,1.7,2.356020942408377,0,0,Norwood,0.2,0,,a,15,49,0,483,196,5,5141,176,30397,1669,0.1,1.0,-0.06944444444444443,Norwood,0
428,0,0,0,,,0,,,0,0,-1,1,0.0,430,28,,,0,1,-1.0,-1.0,0,Wes,0.0,0,0,0,0.0,453,48,0,0.0,448,48,0,,,44,0,0,,0,,0.0,0.0,0,0,Foderingham,0.1,0,,a,15,49,0,397,25,0,1130,155,4745,320,0.0,0.0,0.0,Foderingham,0
429,1,0,72,,,0,,,-1,1,-2,2,72.5,75,14,,,0,2,1.3,1.3,1,George,2.3,6,9,0,23.0,78,13,0,79.6,127,46,540,,,53,0,0,,0,,1.8,1.8333333333333335,0,0,Baldock,2.2,0,,a,15,49,77,67,7,11,33754,1000,199361,16104,0.4,2.1,-0.03144654088050316,Baldock,1
430,1,0,34,,,0,,,0,0,-1,1,4.6,297,96,,,0,2,1.0,1.0,0,Jack,2.0,3,4,0,5.6,290,102,0,35.0,253,102,251,,,44,0,0,,0,,2.7,2.8685258964143427,0,0,Robinson,0.2,0,,a,15,49,17,222,69,8,7492,585,9454,1209,0.5,1.8,0.15151515151515146,Jack Robinson,0
431,0,0,37,100,100,0,,,0,0,-1,1,2.9,307,103,,,0,2,0.3,0.3,1,John,1.3,5,8,0,7.2,267,90,0,54.2,197,83,371,,2020-10-15T01:00:17.496060Z,49,0,0,,0,,0.4,0.48517520215633425,1,0,Egan,3.8,0,,a,15,49,14,234,76,2,27596,707,791031,20034,0.3,0.4,-0.32653061224489793,Egan,1
432,0,0,19,0,0,0,,,-1,1,-2,2,2.5,312,105,,,0,2,0.0,0.0,0,Jack,0.0,2,3,0,4.3,318,113,0,40.2,233,94,180,Knee injury - Unknown return date,2020-09-27T12:30:11.602150Z,48,0,0,,0,,1.5,1.5,0,0,O'Connell,0.2,0,,i,15,49,0,490,188,3,3269,136,39416,1758,0.0,0.6,-0.10416666666666667,O'Connell,0
